index,Unnamed: 0,today,expiration,strike,optionType,spot,riskFreeRate,optionPremiumPrice,impliedVolatility,timeToExpiry
775,776,2023-07-10 09:31:00,2024-01-19,75.0,P,132.04,0.05,0.140686184,,0.5260273972602739
776,777,2023-07-10 09:31:00,2024-01-19,80.0,C,132.04,0.05,54.35112147,,0.5260273972602739
777,778,2023-07-10 09:31:00,2024-01-19,80.0,P,132.04,0.05,0.189827646,,0.5260273972602739
778,779,2023-07-10 09:31:00,2024-01-19,85.0,C,132.04,0.05,49.34422896,,0.5260273972602739
779,780,2023-07-10 09:31:00,2024-01-19,85.0,P,132.04,0.05,0.282218299,,0.5260273972602739
780,781,2023-07-10 09:31:00,2024-01-19,90.0,C,132.04,0.05,44.85064643,,0.5260273972602739
781,782,2023-07-10 09:31:00,2024-01-19,90.0,P,132.04,0.05,0.306198574,,0.5260273972602739
782,783,2023-07-10 09:31:00,2024-01-19,95.0,C,132.04,0.05,39.98662279,,0.5260273972602739
783,784,2023-07-10 09:31:00,2024-01-19,95.0,P,132.04,0.05,0.424395274,,0.5260273972602739
784,785,2023-07-10 09:31:00,2024-01-19,100.0,C,132.04,0.05,35.03945427,,0.5260273972602739
785,786,2023-07-10 09:31:00,2024-01-19,100.0,P,132.04,0.05,0.573314593,,0.5260273972602739
786,787,2023-07-10 09:31:00,2024-01-19,105.0,C,132.04,0.05,30.50881764,,0.5260273972602739
787,788,2023-07-10 09:31:00,2024-01-19,105.0,P,132.04,0.05,0.863230099,,0.5260273972602739
788,789,2023-07-10 09:31:00,2024-01-19,110.0,C,132.04,0.05,25.75075685,,0.5260273972602739
789,790,2023-07-10 09:31:00,2024-01-19,110.0,P,132.04,0.05,1.220358399,,0.5260273972602739
790,791,2023-07-10 09:31:00,2024-01-19,115.0,C,132.04,0.05,21.52570554,,0.5260273972602739
791,792,2023-07-10 09:31:00,2024-01-19,115.0,P,132.04,0.05,1.781900175,,0.5260273972602739
792,793,2023-07-10 09:31:00,2024-01-19,120.0,C,132.04,0.05,17.50750188,,0.5260273972602739
793,794,2023-07-10 09:31:00,2024-01-19,120.0,P,132.04,0.05,2.394600938,,0.5260273972602739
794,795,2023-07-10 09:31:00,2024-01-19,125.0,C,132.04,0.05,13.53172887,,0.5260273972602739
795,796,2023-07-10 09:31:00,2024-01-19,125.0,P,132.04,0.05,3.447576355,,0.5260273972602739
796,797,2023-07-10 09:31:00,2024-01-19,130.0,C,132.04,0.05,10.38655543,,0.5260273972602739
797,798,2023-07-10 09:31:00,2024-01-19,130.0,P,132.04,0.05,4.846918466,,0.5260273972602739
798,799,2023-07-10 09:31:00,2024-01-19,135.0,C,132.04,0.05,7.715185186,,0.5260273972602739
799,800,2023-07-10 09:31:00,2024-01-19,135.0,P,132.04,0.05,7.045335454,,0.5260273972602739
800,801,2023-07-10 09:31:00,2024-01-19,140.0,C,132.04,0.05,5.337976817,,0.5260273972602739
801,802,2023-07-10 09:31:00,2024-01-19,140.0,P,132.04,0.05,9.757990917,,0.5260273972602739
802,803,2023-07-10 09:31:00,2024-01-19,145.0,C,132.04,0.05,3.193065118,,0.5260273972602739
803,804,2023-07-10 09:31:00,2024-01-19,145.0,P,132.04,0.05,12.77132498,,0.5260273972602739
804,805,2023-07-10 09:31:00,2024-01-19,150.0,C,132.04,0.05,2.299703222,,0.5260273972602739
805,806,2023-07-10 09:31:00,2024-01-19,150.0,P,132.04,0.05,16.50089659,,0.5260273972602739
806,807,2023-07-10 09:31:00,2024-01-19,155.0,C,132.04,0.05,1.535307828,,0.5260273972602739
807,808,2023-07-10 09:31:00,2024-01-19,155.0,P,132.04,0.05,20.31299653,,0.5260273972602739
808,809,2023-07-10 09:31:00,2024-01-19,160.0,C,132.04,0.05,0.785707195,,0.5260273972602739
809,810,2023-07-10 09:31:00,2024-01-19,160.0,P,132.04,0.05,0.0,,0.5260273972602739
810,811,2023-07-10 09:31:00,2024-01-19,165.0,C,132.04,0.05,0.533458591,,0.5260273972602739
811,812,2023-07-10 09:31:00,2024-01-19,165.0,P,132.04,0.05,0.0,,0.5260273972602739
812,813,2023-07-10 09:31:00,2024-01-19,170.0,C,132.04,0.05,0.361378756,,0.5260273972602739
813,814,2023-07-10 09:31:00,2024-01-19,170.0,P,132.04,0.05,34.44012213,,0.5260273972602739
814,815,2023-07-10 09:31:00,2024-01-19,175.0,C,132.04,0.05,0.36847348,,0.5260273972602739
815,816,2023-07-10 09:31:00,2024-01-19,175.0,P,132.04,0.05,39.20453549,,0.5260273972602739
816,817,2023-07-10 09:31:00,2024-01-19,180.0,C,132.04,0.05,0.400570932,,0.5260273972602739
817,818,2023-07-10 09:31:00,2024-01-19,180.0,P,132.04,0.05,44.11863916,,0.5260273972602739
818,819,2023-07-10 09:31:00,2024-01-19,185.0,C,132.04,0.05,0.206373956,,0.5260273972602739
819,820,2023-07-10 09:31:00,2024-01-19,185.0,P,132.04,0.05,48.86868291,,0.5260273972602739
820,821,2023-07-10 09:31:00,2024-01-19,190.0,C,132.04,0.05,0.147357336,,0.5260273972602739
821,822,2023-07-10 09:31:00,2024-01-19,190.0,P,132.04,0.05,53.83405077,,0.5260273972602739
822,823,2023-07-10 09:31:00,2024-01-19,195.0,C,132.04,0.05,0.073460384,,0.5260273972602739
823,824,2023-07-10 09:31:00,2024-01-19,195.0,P,132.04,0.05,58.447345,,0.5260273972602739
824,825,2023-07-10 09:31:00,2024-01-19,200.0,C,132.04,0.05,0.086044359,,0.5260273972602739
825,826,2023-07-10 09:31:00,2024-01-19,200.0,P,132.04,0.05,0.0,,0.5260273972602739
826,827,2023-07-10 09:31:00,2024-01-19,210.0,C,132.04,0.05,0.055027115,,0.5260273972602739
827,828,2023-07-10 09:31:00,2024-01-19,210.0,P,132.04,0.05,72.99491944,,0.5260273972602739
828,829,2023-07-10 09:31:00,2024-01-19,220.0,C,132.04,0.05,0.053412788,,0.5260273972602739
829,830,2023-07-10 09:31:00,2024-01-19,220.0,P,132.04,0.05,82.68750699,,0.5260273972602739
830,831,2023-07-10 09:31:00,2024-06-21,60.0,C,132.04,0.05,0.0,,0.947945205479452
831,832,2023-07-10 09:31:00,2024-06-21,60.0,P,132.04,0.05,0.171925497,,0.947945205479452
832,833,2023-07-10 09:31:00,2024-06-21,65.0,C,132.04,0.05,0.0,,0.947945205479452
833,834,2023-07-10 09:31:00,2024-06-21,65.0,P,132.04,0.05,0.185199682,,0.947945205479452
834,835,2023-07-10 09:31:00,2024-06-21,70.0,C,132.04,0.05,0.0,,0.947945205479452
835,836,2023-07-10 09:31:00,2024-06-21,70.0,P,132.04,0.05,0.239460467,,0.947945205479452
836,837,2023-07-10 09:31:00,2024-06-21,75.0,C,132.04,0.05,0.0,,0.947945205479452
837,838,2023-07-10 09:31:00,2024-06-21,75.0,P,132.04,0.05,0.503483863,,0.947945205479452
838,839,2023-07-10 09:31:00,2024-06-21,80.0,C,132.04,0.05,56.08311516,,0.947945205479452
839,840,2023-07-10 09:31:00,2024-06-21,80.0,P,132.04,0.05,0.544918854,,0.947945205479452
840,841,2023-07-10 09:31:00,2024-06-21,85.0,C,132.04,0.05,0.0,,0.947945205479452
841,842,2023-07-10 09:31:00,2024-06-21,85.0,P,132.04,0.05,0.72950348,,0.947945205479452
842,843,2023-07-10 09:31:00,2024-06-21,90.0,C,132.04,0.05,47.23460064,,0.947945205479452
843,844,2023-07-10 09:31:00,2024-06-21,90.0,P,132.04,0.05,0.958155226,,0.947945205479452
844,845,2023-07-10 09:31:00,2024-06-21,95.0,C,132.04,0.05,42.74326786,,0.947945205479452
845,846,2023-07-10 09:31:00,2024-06-21,95.0,P,132.04,0.05,1.228690472,,0.947945205479452
846,847,2023-07-10 09:31:00,2024-06-21,100.0,C,132.04,0.05,38.18358878,,0.947945205479452
847,848,2023-07-10 09:31:00,2024-06-21,100.0,P,132.04,0.05,1.581200852,,0.947945205479452
848,849,2023-07-10 09:31:00,2024-06-21,105.0,C,132.04,0.05,33.86167924,,0.947945205479452
849,850,2023-07-10 09:31:00,2024-06-21,105.0,P,132.04,0.05,2.026652791,,0.947945205479452
850,851,2023-07-10 09:31:00,2024-06-21,110.0,C,132.04,0.05,29.69500754,,0.947945205479452
851,852,2023-07-10 09:31:00,2024-06-21,110.0,P,132.04,0.05,2.585992151,,0.947945205479452
852,853,2023-07-10 09:31:00,2024-06-21,115.0,C,132.04,0.05,25.68734289,,0.947945205479452
853,854,2023-07-10 09:31:00,2024-06-21,115.0,P,132.04,0.05,3.340658907,,0.947945205479452
854,855,2023-07-10 09:31:00,2024-06-21,120.0,C,132.04,0.05,21.9848435,,0.947945205479452
855,856,2023-07-10 09:31:00,2024-06-21,120.0,P,132.04,0.05,4.362731047,,0.947945205479452
856,857,2023-07-10 09:31:00,2024-06-21,125.0,C,132.04,0.05,18.27116655,,0.947945205479452
857,858,2023-07-10 09:31:00,2024-06-21,125.0,P,132.04,0.05,5.535526083,,0.947945205479452
858,859,2023-07-10 09:31:00,2024-06-21,130.0,C,132.04,0.05,15.21945003,,0.947945205479452
859,860,2023-07-10 09:31:00,2024-06-21,130.0,P,132.04,0.05,6.972668533,,0.947945205479452
860,861,2023-07-10 09:31:00,2024-06-21,135.0,C,132.04,0.05,12.11274927,,0.947945205479452
861,862,2023-07-10 09:31:00,2024-06-21,135.0,P,132.04,0.05,8.843387277,,0.947945205479452
862,863,2023-07-10 09:31:00,2024-06-21,140.0,C,132.04,0.05,9.41691375,,0.947945205479452
863,864,2023-07-10 09:31:00,2024-06-21,140.0,P,132.04,0.05,11.01909373,,0.947945205479452
864,865,2023-07-10 09:31:00,2024-06-21,145.0,C,132.04,0.05,7.262053484,,0.947945205479452
865,866,2023-07-10 09:31:00,2024-06-21,145.0,P,132.04,0.05,13.63654077,,0.947945205479452
866,867,2023-07-10 09:31:00,2024-06-21,150.0,C,132.04,0.05,5.455223723,,0.947945205479452
867,868,2023-07-10 09:31:00,2024-06-21,150.0,P,132.04,0.05,16.7717885,,0.947945205479452
868,869,2023-07-10 09:31:00,2024-06-21,155.0,C,132.04,0.05,4.190857913,,0.947945205479452
869,870,2023-07-10 09:31:00,2024-06-21,155.0,P,132.04,0.05,19.9935485,,0.947945205479452
870,871,2023-07-10 09:31:00,2024-06-21,160.0,C,132.04,0.05,3.092628691,,0.947945205479452
871,872,2023-07-10 09:31:00,2024-06-21,160.0,P,132.04,0.05,23.7060139,,0.947945205479452
872,873,2023-07-10 09:31:00,2024-06-21,165.0,C,132.04,0.05,2.343250417,,0.947945205479452
873,874,2023-07-10 09:31:00,2024-06-21,165.0,P,132.04,0.05,27.88589212,,0.947945205479452
874,875,2023-07-10 09:31:00,2024-06-21,170.0,C,132.04,0.05,1.592946352,,0.947945205479452
875,876,2023-07-10 09:31:00,2024-06-21,170.0,P,132.04,0.05,32.27108554,,0.947945205479452
876,877,2023-07-10 09:31:00,2024-06-21,175.0,C,132.04,0.05,1.251857292,,0.947945205479452
877,878,2023-07-10 09:31:00,2024-06-21,175.0,P,132.04,0.05,36.61827525,,0.947945205479452
878,879,2023-07-10 09:31:00,2024-06-21,180.0,C,132.04,0.05,0.741603572,,0.947945205479452
879,880,2023-07-10 09:31:00,2024-06-21,180.0,P,132.04,0.05,41.22458316,,0.947945205479452
880,881,2023-07-10 09:31:00,2024-06-21,185.0,C,132.04,0.05,0.772548323,,0.947945205479452
881,882,2023-07-10 09:31:00,2024-06-21,185.0,P,132.04,0.05,46.0492228,,0.947945205479452
882,883,2023-07-10 09:31:00,2024-06-21,190.0,C,132.04,0.05,0.62993232,,0.947945205479452
883,884,2023-07-10 09:31:00,2024-06-21,190.0,P,132.04,0.05,50.91237499,,0.947945205479452
884,885,2023-07-10 09:31:00,2024-06-21,195.0,C,132.04,0.05,0.48104676,,0.947945205479452
885,886,2023-07-10 09:31:00,2024-06-21,195.0,P,132.04,0.05,55.35263934,,0.947945205479452
886,887,2023-07-10 09:31:00,2024-06-21,200.0,C,132.04,0.05,0.382044919,,0.947945205479452
887,888,2023-07-10 09:31:00,2024-06-21,200.0,P,132.04,0.05,0.0,,0.947945205479452
888,889,2023-07-10 09:31:00,2024-06-21,210.0,C,132.04,0.05,0.293711942,,0.947945205479452
889,890,2023-07-10 09:31:00,2024-06-21,210.0,P,132.04,0.05,70.52002096,,0.947945205479452
890,891,2023-07-10 09:31:00,2024-06-21,220.0,C,132.04,0.05,0.480981334,,0.947945205479452
891,892,2023-07-10 09:31:00,2024-06-21,220.0,P,132.04,0.05,79.26458041,,0.947945205479452
892,893,2023-07-10 09:31:00,2025-01-17,60.0,C,132.04,0.05,77.9811529,,1.5232876712328767
893,894,2023-07-10 09:31:00,2025-01-17,60.0,P,132.04,0.05,0.317923954,,1.5232876712328767
894,895,2023-07-10 09:31:00,2025-01-17,65.0,C,132.04,0.05,73.01786347,,1.5232876712328767
895,896,2023-07-10 09:31:00,2025-01-17,65.0,P,132.04,0.05,0.452644219,,1.5232876712328767
896,897,2023-07-10 09:31:00,2025-01-17,70.0,C,132.04,0.05,68.40677663,,1.5232876712328767
897,898,2023-07-10 09:31:00,2025-01-17,70.0,P,132.04,0.05,0.63605028,,1.5232876712328767
898,899,2023-07-10 09:31:00,2025-01-17,75.0,C,132.04,0.05,63.857673,,1.5232876712328767
899,900,2023-07-10 09:31:00,2025-01-17,75.0,P,132.04,0.05,0.860827526,,1.5232876712328767
900,901,2023-07-10 09:31:00,2025-01-17,80.0,C,132.04,0.05,59.33646799,,1.5232876712328767
901,902,2023-07-10 09:31:00,2025-01-17,80.0,P,132.04,0.05,1.138566495,,1.5232876712328767
902,903,2023-07-10 09:31:00,2025-01-17,85.0,C,132.04,0.05,55.05195004,,1.5232876712328767
903,904,2023-07-10 09:31:00,2025-01-17,85.0,P,132.04,0.05,1.423568687,,1.5232876712328767
904,905,2023-07-10 09:31:00,2025-01-17,90.0,C,132.04,0.05,50.83416816,,1.5232876712328767
905,906,2023-07-10 09:31:00,2025-01-17,90.0,P,132.04,0.05,1.732997738,,1.5232876712328767
906,907,2023-07-10 09:31:00,2025-01-17,95.0,C,132.04,0.05,46.28078857,,1.5232876712328767
907,908,2023-07-10 09:31:00,2025-01-17,95.0,P,132.04,0.05,1.952595045,,1.5232876712328767
908,909,2023-07-10 09:31:00,2025-01-17,100.0,C,132.04,0.05,42.15120822,,1.5232876712328767
909,910,2023-07-10 09:31:00,2025-01-17,100.0,P,132.04,0.05,2.664245613,,1.5232876712328767
910,911,2023-07-10 09:31:00,2025-01-17,105.0,C,132.04,0.05,38.1299981,,1.5232876712328767
911,912,2023-07-10 09:31:00,2025-01-17,105.0,P,132.04,0.05,3.259689444,,1.5232876712328767
912,913,2023-07-10 09:31:00,2025-01-17,110.0,C,132.04,0.05,34.36396154,,1.5232876712328767
913,914,2023-07-10 09:31:00,2025-01-17,110.0,P,132.04,0.05,3.972688907,,1.5232876712328767
914,915,2023-07-10 09:31:00,2025-01-17,115.0,C,132.04,0.05,30.95235639,,1.5232876712328767
915,916,2023-07-10 09:31:00,2025-01-17,115.0,P,132.04,0.05,4.837206093,,1.5232876712328767
916,917,2023-07-10 09:31:00,2025-01-17,120.0,C,132.04,0.05,26.89393373,,1.5232876712328767
917,918,2023-07-10 09:31:00,2025-01-17,120.0,P,132.04,0.05,5.895042995,,1.5232876712328767
918,919,2023-07-10 09:31:00,2025-01-17,125.0,C,132.04,0.05,23.42318919,,1.5232876712328767
919,920,2023-07-10 09:31:00,2025-01-17,125.0,P,132.04,0.05,7.129678494,,1.5232876712328767
920,921,2023-07-10 09:31:00,2025-01-17,130.0,C,132.04,0.05,20.23307336,,1.5232876712328767
921,922,2023-07-10 09:31:00,2025-01-17,130.0,P,132.04,0.05,8.566389724,,1.5232876712328767
922,923,2023-07-10 09:31:00,2025-01-17,135.0,C,132.04,0.05,17.28238883,,1.5232876712328767
923,924,2023-07-10 09:31:00,2025-01-17,135.0,P,132.04,0.05,10.21300575,,1.5232876712328767
924,925,2023-07-10 09:31:00,2025-01-17,140.0,C,132.04,0.05,14.57840509,,1.5232876712328767
925,926,2023-07-10 09:31:00,2025-01-17,140.0,P,132.04,0.05,12.18207479,,1.5232876712328767
926,927,2023-07-10 09:31:00,2025-01-17,145.0,C,132.04,0.05,12.16127981,,1.5232876712328767
927,928,2023-07-10 09:31:00,2025-01-17,145.0,P,132.04,0.05,14.37069144,,1.5232876712328767
928,929,2023-07-10 09:31:00,2025-01-17,150.0,C,132.04,0.05,10.05273771,,1.5232876712328767
929,930,2023-07-10 09:31:00,2025-01-17,150.0,P,132.04,0.05,16.96050288,,1.5232876712328767
930,931,2023-07-10 09:31:00,2025-01-17,155.0,C,132.04,0.05,8.257513067,,1.5232876712328767
931,932,2023-07-10 09:31:00,2025-01-17,155.0,P,132.04,0.05,19.71743777,,1.5232876712328767
932,933,2023-07-10 09:31:00,2025-01-17,160.0,C,132.04,0.05,6.676965842,,1.5232876712328767
933,934,2023-07-10 09:31:00,2025-01-17,160.0,P,132.04,0.05,22.89103897,,1.5232876712328767
934,935,2023-07-10 09:31:00,2025-01-17,165.0,C,132.04,0.05,5.347831689,,1.5232876712328767
935,936,2023-07-10 09:31:00,2025-01-17,165.0,P,132.04,0.05,26.32751084,,1.5232876712328767
936,937,2023-07-10 09:31:00,2025-01-17,170.0,C,132.04,0.05,4.434553135,,1.5232876712328767
937,938,2023-07-10 09:31:00,2025-01-17,170.0,P,132.04,0.05,29.93273435,,1.5232876712328767
938,939,2023-07-10 09:31:00,2025-01-17,175.0,C,132.04,0.05,3.500289042,,1.5232876712328767
939,940,2023-07-10 09:31:00,2025-01-17,175.0,P,132.04,0.05,33.59745815,,1.5232876712328767
940,941,2023-07-10 09:31:00,2025-01-17,180.0,C,132.04,0.05,2.818113763,,1.5232876712328767
941,942,2023-07-10 09:31:00,2025-01-17,180.0,P,132.04,0.05,37.73645081,,1.5232876712328767
942,943,2023-07-10 09:31:00,2025-01-17,185.0,C,132.04,0.05,2.241095409,,1.5232876712328767
943,944,2023-07-10 09:31:00,2025-01-17,185.0,P,132.04,0.05,0.0,,1.5232876712328767
944,945,2023-07-10 09:31:00,2025-01-17,190.0,C,132.04,0.05,2.001934245,,1.5232876712328767
945,946,2023-07-10 09:31:00,2025-01-17,190.0,P,132.04,0.05,0.0,,1.5232876712328767
946,947,2023-07-10 09:31:00,2025-01-17,195.0,C,132.04,0.05,1.428179818,,1.5232876712328767
947,948,2023-07-10 09:31:00,2025-01-17,195.0,P,132.04,0.05,0.0,,1.5232876712328767
948,949,2023-07-10 09:31:00,2025-01-17,200.0,C,132.04,0.05,1.282740641,,1.5232876712328767
949,950,2023-07-10 09:31:00,2025-01-17,200.0,P,132.04,0.05,0.0,,1.5232876712328767
950,951,2023-07-10 09:31:00,2025-01-17,210.0,C,132.04,0.05,0.96032192,,1.5232876712328767
951,952,2023-07-10 09:31:00,2025-01-17,210.0,P,132.04,0.05,0.0,,1.5232876712328767
952,953,2023-07-10 09:31:00,2025-01-17,220.0,C,132.04,0.05,0.700714476,,1.5232876712328767
953,954,2023-07-10 09:31:00,2025-01-17,220.0,P,132.04,0.05,0.0,,1.5232876712328767
